nummer1,levnummer,levnaam,bonnrlev,periode,datum,fk,prdkode,prdomschr,aantal,eenheid,stukprijs,btwperc,lotnr,vervaldat,bonnr_lev
256520,"001922","Amuse Croque bvba"," 191220-37926",11,19-12-2025," ","","Kan dit er nog bij voor afhali",0.00,"",0.00,0.0,"",-  -,"AF"
256520,"001922","Amuse Croque bvba"," 191220-37926",11,19-12-2025," ","","Bedankt voor jullie service !!",0.00,"",0.00,0.0,"",-  -,"AF"
256521,"002851","Unilever ALDI"," 181220-66696",11,18-12-2025," ","","bestelbonnr: 238363",0.00,"",0.00,0.0,"",-  -,"AF"
256521,"002851","Unilever ALDI"," 181220-66696",11,18-12-2025," ","","",0.00,"",0.00,0.0,"",-  -,"AF"
256521,"002851","Unilever ALDI"," 181220-66696",11,18-12-2025," ","52011","Magnum Classic 4x100 ml 300842",1344.00,"KART",23.20,0.0,"1111",30-09-2027,"AF"
256521,"002851","Unilever ALDI"," 181220-66696",11,18-12-2025," ","92171","BJ 465ML COOKIE DOUGH 9217 ALD",360.00,"KART",41.28,0.0,"1111",28-02-2027,"AF"
256521,"002851","Unilever ALDI"," 181220-66696",11,18-12-2025," ","","aldi",0.00,"",0.00,0.0,"",-  -,"AF"
256521,"002851","Unilever ALDI"," 181220-66696",11,18-12-2025," ","","leveren eu-pal",0.00,"",0.00,0.0,"",-  -,"AF"
256521,"002851","Unilever ALDI"," 181220-66696",11,18-12-2025," ","","bedankt om levering te bevesti",0.00,"",0.00,0.0,"",-  -,"AF"
256522,"02652","Neerlandia Urk BV"," 191220-25160",11,19-12-2025," ","","bestelbonnr: 238368",0.00,"",0.00,0.0,"",-  -,"AF"
256522,"02652","Neerlandia Urk BV"," 191220-25160",11,19-12-2025," ","41756","Verse zalmfilet 4-5 Trim E LSK",179.62,"KG",14.60,0.0,"0000041756256522",01-01-2026,"AF"
256522,"02652","Neerlandia Urk BV"," 191220-25160",11,19-12-2025," ","","levering donderdag of vrijdago",0.00,"",0.00,0.0,"",-  -,"AF"
256522,"02652","Neerlandia Urk BV"," 191220-25160",11,19-12-2025," ","","zonder ijs",0.00,"",0.00,0.0,"",-  -,"AF"
256522,"02652","Neerlandia Urk BV"," 191220-25160",11,19-12-2025," ","","prijs  13.90  + 0.70 = 14.60",0.00,"",0.00,0.0,"",-  -,"AF"
256523,"2420","Delifrance"," 191220-30144",11,19-12-2025," ","","bestelbonnr: 238360",0.00,"",0.00,0.0,"",-  -,"AF"
256523,"2420","Delifrance"," 191220-30144",11,19-12-2025," ","","",0.00,"",0.00,0.0,"",-  -,"AF"
256523,"2420","Delifrance"," 191220-30144",11,19-12-2025," ","78101","Polka brood wit 55cm 78101",9.00,"KART",27.03,0.0,"0000078101256523",05-07-2026,"AF"
256523,"2420","Delifrance"," 191220-30144",11,19-12-2025," ","78101","Polka brood wit 55cm 78101",0.00,"KART",27.03,0.0,"",-  -,"AF"
256523,"2420","Delifrance"," 191220-30144",11,19-12-2025," ","75643","Lange band Bavarois Tiramisu 6",11.00,"KART",27.01,0.0,"0000075643256523",15-01-2027,"AF"
256523,"2420","Delifrance"," 191220-30144",11,19-12-2025," ","19460","Houthakkersbrood meergranen 19",3.00,"KART",28.83,0.0,"0000019460256523",14-10-2026,"AF"
256523,"2420","Delifrance"," 191220-30144",11,19-12-2025," ","19084","Pinsa Tonda Romana 100g ÿ15cm",16.00,"KART",26.77,0.0,"0000019084256523",08-11-2026,"AF"
256523,"2420","Delifrance"," 191220-30144",11,19-12-2025," ","","Graag bevestiging aub",0.00,"",0.00,0.0,"",-  -,"AF"
256523,"2420","Delifrance"," 191220-30144",11,19-12-2025," ","","Bedankt !!",0.00,"",0.00,0.0,"",-  -,"AF"
256523,"2420","Delifrance"," 191220-30144",11,19-12-2025," ","78101","Polka brood wit 55cm 78101",0.00,"KART",27.03,0.0,"",-  -,"AF"
256524,"001140","PITTMAN SEAFOODS NV"," 191220-32551",11,19-12-2025," ","","bestelbonnr: 238333",0.00,"",0.00,0.0,"",-  -,"AF"
256524,"001140","PITTMAN SEAFOODS NV"," 191220-32551",11,19-12-2025," ","34411","King kama extra chuncks paprik",1010.00,"KG",3.22,0.0,"0000034411256524",07-10-2027,"AF"
256524,"001140","PITTMAN SEAFOODS NV"," 191220-32551",11,19-12-2025," ","","restant contract",0.00,"",0.00,0.0,"",-  -,"AF"
256525,"2310","Maes Bert BV"," 191220-32753",11,19-12-2025," ","","bestelbonnr: 238395",0.00,"",0.00,0.0,"",-  -,"AF"
256525,"2310","Maes Bert BV"," 191220-32753",11,19-12-2025," ","17010","Verse Kip filet gebakken schij",25.18,"KG",8.85,0.0,"0000017010256525",09-01-2026,"AF"
256525,"2310","Maes Bert BV"," 191220-32753",11,19-12-2025," ","","toch nog een bestelllinkje",0.00,"",0.00,0.0,"",-  -,"AF"
256525,"2310","Maes Bert BV"," 191220-32753",11,19-12-2025," ","","graag voor morgen vroeg aub",0.00,"",0.00,0.0,"",-  -,"AF"
256526,"000373","VANAFISH NV -2%"," 191220-40412",11,19-12-2025," ","","bestelbonnr: 238429",0.00,"",0.00,0.0,"",-  -,"AF"
256526,"000373","VANAFISH NV -2%"," 191220-40412",11,19-12-2025," ","42206","Gerookte heilbot ! VERS ! voor",95.96,"KG",28.50,0.0,"0000042206256526",13-01-2026,"AF"
256526,"000373","VANAFISH NV -2%"," 191220-40412",11,19-12-2025," ","42204","Gerookte zalm voorgesneden  GO",368.09,"KG",19.40,0.0,"0000042204256526",18-01-2026,"AF"
256526,"000373","VANAFISH NV -2%"," 191220-40412",11,19-12-2025," ","42206","Gerookte heilbot ! VERS ! voor",44.85,"KG",28.50,0.0,"0000042206256526",13-01-2026,"AF"
256526,"000373","VANAFISH NV -2%"," 191220-40412",11,19-12-2025," ","42204","Gerookte zalm voorgesneden  GO",213.29,"KG",19.40,0.0,"0000042204256526",18-01-2026,"AF"
256527,"001429","FARM FRITES INT dom."," 191220-41121",11,19-12-2025," ","","bestelbonnr: 238342",0.00,"",0.00,0.0,"",-  -,"AF"
256527,"001429","FARM FRITES INT dom."," 191220-41121",11,19-12-2025," ","33801","Wedges skin-on sunflower 2.5kg",90.00,"KG",1.68,0.0,"0000033801256527",26-09-2027,"AF"
256527,"001429","FARM FRITES INT dom."," 191220-41121",11,19-12-2025," ","44101","Friet 10/10 2.5kg Crispy Coate",700.00,"KG",1.57,0.0,"0000044101256527",09-09-2027,"AF"
256527,"001429","FARM FRITES INT dom."," 191220-41121",11,19-12-2025," ","44500","Friet 10/10 2.5kg Crispy Coate",700.00,"KG",1.60,0.0,"0000044500256527",15-11-2027,"AF"
256527,"001429","FARM FRITES INT dom."," 191220-41121",11,19-12-2025," ","","Graag bevestiging aub",0.00,"",0.00,0.0,"",-  -,"AF"
256527,"001429","FARM FRITES INT dom."," 191220-41121",11,19-12-2025," ","","Bedankt !!",0.00,"",0.00,0.0,"",-  -,"AF"
256528,"2068","All-Fish Handelsgesellschaft"," 191220-41245",11,19-12-2025," ","","bestelbonnr: 238265",0.00,"",0.00,0.0,"",-  -,"AF"
256528,"2068","All-Fish Handelsgesellschaft"," 191220-41245",11,19-12-2025," ","97345","Kibbeling visnuggets 3kg Fish&",540.00,"KG",6.20,0.0,"0000097345256528",30-04-2027,"AF"
256528,"2068","All-Fish Handelsgesellschaft"," 191220-41245",11,19-12-2025," ","41148","VisFILET gepaneerd lekkerbekje",432.00,"KG",5.70,0.0,"0000041148256528",13-05-2027,"AF"
256529,"001787","Lobster Fish nv"," 191220-46420",11,19-12-2025," ","","bestelbonnr: 238382",0.00,"",0.00,0.0,"",-  -,"AF"
256529,"001787","Lobster Fish nv"," 191220-46420",11,19-12-2025," ","46612","Crunchy Sushi Veggie Vegan 10",20.00,"KART",27.00,0.0,"0000046612256529",10-03-2027,"AF"
256529,"001787","Lobster Fish nv"," 191220-46420",11,19-12-2025," ","46611","Crunchy Sushi Salmon Supreme",40.00,"KART",27.50,0.0,"0000046611256529",27-02-2027,"AF"
256529,"001787","Lobster Fish nv"," 191220-46420",11,19-12-2025," ","","",0.00,"",0.00,0.0,"",-  -,"AF"
256529,"001787","Lobster Fish nv"," 191220-46420",11,19-12-2025," ","","Wanneer kunnen wij dit afhalen",0.00,"",0.00,0.0,"",-  -,"AF"
256529,"001787","Lobster Fish nv"," 191220-46420",11,19-12-2025," ","","Graag bevestiging",0.00,"",0.00,0.0,"",-  -,"AF"
256529,"001787","Lobster Fish nv"," 191220-46420",11,19-12-2025," ","","Bedankt !!",0.00,"",0.00,0.0,"",-  -,"AF"
256530,"000815","VOLYS STAR NV"," 191220-48041",11,19-12-2025," ","","bestelbonnr: 238370",0.00,"",0.00,0.0,"",-  -,"AF"
256530,"000815","VOLYS STAR NV"," 191220-48041",11,19-12-2025," ","","",0.00,"",0.00,0.0,"",-  -,"AF"
256530,"000815","VOLYS STAR NV"," 191220-48041",11,19-12-2025," ","74415","Kip schnitzel hawaiiaanse wijz",3.00,"KG",11.55,0.0,"1111",10-07-2026,"AF"
256530,"000815","VOLYS STAR NV"," 191220-48041",11,19-12-2025," ","16851","Kalkoen gehaktballetjes 20gr 7",28.00,"KG",9.12,0.0,"0000016851256530",17-08-2026,"AF"
256530,"000815","VOLYS STAR NV"," 191220-48041",11,19-12-2025," ","17484","Kip oester 50gr diepvries 2.5k",40.00,"KG",12.50,0.0,"0000017484256530",03-08-2026,"AF"
256530,"000815","VOLYS STAR NV"," 191220-48041",11,19-12-2025," ","16458","Kalkoen pavÈ mignon 125gr 1645",80.00,"KG",12.32,0.0,"0000016458256530",08-08-2026,"AF"
256530,"000815","VOLYS STAR NV"," 191220-48041",11,19-12-2025," ","16609","Kalkoenrollade filet  2.5kg ne",50.00,"KG",12.37,0.0,"0000016609256530",06-11-2026,"AF"
256530,"000815","VOLYS STAR NV"," 191220-48041",11,19-12-2025," ","97318","Kalkoenschnitzel 521 Volys 24x",51.00,"KG",12.12,0.0,"0000097318256530",03-12-2026,"AF"
256530,"000815","VOLYS STAR NV"," 191220-48041",11,19-12-2025," ","","Graag bevestiging voor leverin",0.00,"",0.00,0.0,"",-  -,"AF"
256530,"000815","VOLYS STAR NV"," 191220-48041",11,19-12-2025," ","","Bedankt !!",0.00,"",0.00,0.0,"",-  -,"AF"
256531,"002525","Vandemoortele Europe nv"," 191220-48246",11,19-12-2025," ","","bestelbonnr: 238378",0.00,"",0.00,0.0,"",-  -,"AF"
256531,"002525","Vandemoortele Europe nv"," 191220-48246",11,19-12-2025," ","","",0.00,"",0.00,0.0,"",-  -,"AF"
256531,"002525","Vandemoortele Europe nv"," 191220-48246",11,19-12-2025," ","54029","Dome Lemon 12x85g B565",0.00,"KART",17.71,0.0,"",-  -,"AF"
256531,"002525","Vandemoortele Europe nv"," 191220-48246",11,19-12-2025," ","51771","Vegan soft burger sesam lijnza",1.00,"KART",12.39,0.0,"1111",31-07-2026,"AF"
256531,"002525","Vandemoortele Europe nv"," 191220-48246",11,19-12-2025," ","76243","Bretoense appeltaart B181",5.00,"KART",36.12,0.0,"0000076243256531",30-06-2026,"AF"
256531,"002525","Vandemoortele Europe nv"," 191220-48246",11,19-12-2025," ","83432","Hunky Chunky apple pie ÿ26cm A",20.00,"VE",14.49,0.0,"0000083432256531",30-06-2027,"AF"
256531,"002525","Vandemoortele Europe nv"," 191220-48246",11,19-12-2025," ","66179","Kersentaart B179 VDM voorgesne",40.00,"VE",6.84,0.0,"0000066179256531",30-04-2027,"AF"
256531,"002525","Vandemoortele Europe nv"," 191220-48246",11,19-12-2025," ","74620","Doony's Mini Donuts 3 soorten",16.00,"KART",25.42,0.0,"0000074620256531",31-10-2026,"AF"
256531,"002525","Vandemoortele Europe nv"," 191220-48246",11,19-12-2025," ","","Graag bevestiging aub",0.00,"",0.00,0.0,"",-  -,"AF"
256531,"002525","Vandemoortele Europe nv"," 191220-48246",11,19-12-2025," ","","Bedankt !!",0.00,"",0.00,0.0,"",-  -,"AF"
256532,"001676","Lantmannen Unibake Benelux n"," 191220-49132",11,19-12-2025," ","","bestelbonnr: 238371",0.00,"",0.00,0.0,"",-  -,"AF"
256532,"001676","Lantmannen Unibake Benelux n"," 191220-49132",11,19-12-2025," ","","",0.00,"",0.00,0.0,"",-  -,"AF"
256532,"001676","Lantmannen Unibake Benelux n"," 191220-49132",11,19-12-2025," ","18080","Kaneelkoek",3.00,"KART",26.10,0.0,"1111",06-03-2027,"AF"
256532,"001676","Lantmannen Unibake Benelux n"," 191220-49132",11,19-12-2025," ","82919","Mini Suisse Rond 5 5cm 2231",2.00,"KART",32.36,0.0,"1111",30-11-2026,"AF"
256532,"001676","Lantmannen Unibake Benelux n"," 191220-49132",11,19-12-2025," ","83106","Muffin Duo Chocolade 80g 2106",8.00,"KART",32.51,0.0,"1111",08-09-2026,"AF"
256532,"001676","Lantmannen Unibake Benelux n"," 191220-49132",11,19-12-2025," ","71433","Appelkroon 811 Pastridor",1.00,"KART",27.42,0.0,"1111",24-11-2026,"AF"
256532,"001676","Lantmannen Unibake Benelux n"," 191220-49132",11,19-12-2025," ","85500","Pizza baguette Pastridor 1492",1.00,"KART",35.26,0.0,"1111",07-07-2026,"AF"
256532,"001676","Lantmannen Unibake Benelux n"," 191220-49132",11,19-12-2025," ","82416","Hamburger bun Brioche 2416",1.00,"KART",17.52,0.0,"1111",25-09-2026,"AF"
256532,"001676","Lantmannen Unibake Benelux n"," 191220-49132",11,19-12-2025," ","84233","Viking Thinbread Rechth 632  3",8.00,"KART",25.71,0.0,"0000084233256532",17-10-2026,"AF"
256532,"001676","Lantmannen Unibake Benelux n"," 191220-49132",11,19-12-2025," ","80330","Ciabatta  36x9cm 586 Pastridor",8.00,"KART",23.00,0.0,"0000080330256532",30-11-2026,"AF"
256532,"001676","Lantmannen Unibake Benelux n"," 191220-49132",11,19-12-2025," ","79209","Keizerbroodje bruin/tarwe 9cm",4.00,"KART",17.35,0.0,"0000079209256532",27-08-2026,"AF"
256532,"001676","Lantmannen Unibake Benelux n"," 191220-49132",11,19-12-2025," ","83670","Sandwino Chili Bun 12x12cm 227",8.00,"KART",30.14,0.0,"0000083670256532",31-10-2026,"AF"
256532,"001676","Lantmannen Unibake Benelux n"," 191220-49132",11,19-12-2025," ","83052","Sandwich Wit 14cm 100x45g 1651",12.00,"KART",19.97,0.0,"0000083052256532",30-09-2026,"AF"
256532,"001676","Lantmannen Unibake Benelux n"," 191220-49132",11,19-12-2025," ","83671","Sandwino Sun Bun 12x12cm 22704",8.00,"KART",30.14,0.0,"0000083671256532",30-09-2026,"AF"
256532,"001676","Lantmannen Unibake Benelux n"," 191220-49132",11,19-12-2025," ","","Graag bevestiging aub",0.00,"",0.00,0.0,"",-  -,"AF"
256532,"001676","Lantmannen Unibake Benelux n"," 191220-49132",11,19-12-2025," ","","Bedankt !!",0.00,"",0.00,0.0,"",-  -,"AF"
256533,"000802","Lutosa sa  -1.25%"," 191220-56462",11,19-12-2025," ","","bestelbonnr: 238394",0.00,"",0.00,0.0,"",-  -,"AF"
256533,"000802","Lutosa sa  -1.25%"," 191220-56462",11,19-12-2025," ","03798","Lutosa Verse Friet 10/10mm cla",720.00,"KG",1.25,0.0,"0000003798256533",14-01-2026,"AF"
256533,"000802","Lutosa sa  -1.25%"," 191220-56462",11,19-12-2025," ","","Afhaling morgen aub",0.00,"",0.00,0.0,"",-  -,"AF"
256533,"000802","Lutosa sa  -1.25%"," 191220-56462",11,19-12-2025," ","","Bedankt !!",0.00,"",0.00,0.0,"",-  -,"AF"
256534,"000815","VOLYS STAR NV"," 191220-56811",11,19-12-2025," ","","bestelbonnr: 238357",0.00,"",0.00,0.0,"",-  -,"AF"
256534,"000815","VOLYS STAR NV"," 191220-56811",11,19-12-2025," ","","",0.00,"",0.00,0.0,"",-  -,"AF"
256534,"000815","VOLYS STAR NV"," 191220-56811",11,19-12-2025," ","20231","Gevulde kalkoenfilet Sinaas-Ve",6.33,"KG",14.64,0.0,"1111",23-01-2026,"AF"
256534,"000815","VOLYS STAR NV"," 191220-56811",11,19-12-2025," ","16143","Kalkoenfiletgebraad Royal 143",27.28,"KG",14.65,0.0,"1111",30-01-2026,"AF"
256534,"000815","VOLYS STAR NV"," 191220-56811",11,19-12-2025," ","20231","Gevulde kalkoenfilet Sinaas-Ve",12.02,"KG",14.64,0.0,"1111",23-01-2026,"AF"
256534,"000815","VOLYS STAR NV"," 191220-56811",11,19-12-2025," ","16132","Kiprollade Appel Veenbes Luiks",5.81,"KG",10.79,0.0,"1111",23-01-2026,"AF"
256534,"000815","VOLYS STAR NV"," 191220-56811",11,19-12-2025," ","","",0.00,"",0.00,0.0,"",-  -,"AF"
256534,"000815","VOLYS STAR NV"," 191220-56811",11,19-12-2025," ","","Wanneer kunnen wij dit afhalen",0.00,"",0.00,0.0,"",-  -,"AF"
256534,"000815","VOLYS STAR NV"," 191220-56811",11,19-12-2025," ","","Bedankt !!",0.00,"",0.00,0.0,"",-  -,"AF"
256535,"001781","Belgian Icecream Group nv"," 191220-57434",11,19-12-2025," ","","bestelbonnr: 238301",0.00,"",0.00,0.0,"",-  -,"AF"
256535,"001781","Belgian Icecream Group nv"," 191220-57434",11,19-12-2025," ","53636","Cadi Mokka ijs 5lt foodservice",34.00,"VE",5.77,0.0,"0000053636256535",31-08-2027,"AF"
256535,"001781","Belgian Icecream Group nv"," 191220-57434",11,19-12-2025," ","","Graag nog toevoegen aan bestel",0.00,"",0.00,0.0,"",-  -,"AF"
256535,"001781","Belgian Icecream Group nv"," 191220-57434",11,19-12-2025," ","","Bedankt !!",0.00,"",0.00,0.0,"",-  -,"AF"
256536,"002350","Nordic Seafood"," 191220-57561",11,19-12-2025," ","","bestelbonnr: 238350",0.00,"",0.00,0.0,"",-  -,"AF"
256536,"002350","Nordic Seafood"," 191220-57561",11,19-12-2025," ","41722","Visserspotje 5kg zalm/schelvis",1200.00,"KG",6.25,0.0,"0000041722256536",02-07-2027,"AF"
256536,"002350","Nordic Seafood"," 191220-57561",11,19-12-2025," ","","",0.00,"",0.00,0.0,"",-  -,"AF"
256536,"002350","Nordic Seafood"," 191220-57561",11,19-12-2025," ","","quick delivery please",0.00,"",0.00,0.0,"",-  -,"AF"
256537,"002350","Nordic Seafood"," 191220-57954",11,19-12-2025," ","","bestelbonnr: 238354",0.00,"",0.00,0.0,"",-  -,"AF"
256537,"002350","Nordic Seafood"," 191220-57954",11,19-12-2025," ","41704","Zalmfilets zonder vel diepvrie",514.49,"KG",0.34,0.0,"0000041704256537",02-07-2027,"AF"
256538,"002067","Spuntini NV"," 191220-60092",11,19-12-2025," ","","bestelbonnr: 238406",0.00,"",0.00,0.0,"",-  -,"AF"
256538,"002067","Spuntini NV"," 191220-60092",11,19-12-2025," ","","",0.00,"",0.00,0.0,"",-  -,"AF"
256538,"002067","Spuntini NV"," 191220-60092",11,19-12-2025," ","11390","Pauwels Mosterd Pet 3 liter",1.00,"VE",9.08,0.0,"1111",03-09-2026,"AF"
256538,"002067","Spuntini NV"," 191220-60092",11,19-12-2025," ","01890","Picon orange (18%) 1L",12.00,"VE",13.90,0.0,"1111",-  -,"AF"
256538,"002067","Spuntini NV"," 191220-60092",11,19-12-2025," ","02246","Cointreau (40%) 1L",6.00,"VE",29.23,0.0,"1111",-  -,"AF"
256538,"002067","Spuntini NV"," 191220-60092",11,19-12-2025," ","02218","Martini bianco (15%) 150cl",2.00,"VE",13.84,0.0,"1111",-  -,"AF"
256538,"002067","Spuntini NV"," 191220-60092",11,19-12-2025," ","02219","Martini Rosso (15%) 150cl",2.00,"VE",13.84,0.0,"1111",-  -,"AF"
256538,"002067","Spuntini NV"," 191220-60092",11,19-12-2025," ","20020","Frans & Bertha verse Bolognais",1.00,"VE",11.78,0.0,"1111",14-01-2026,"AF"
256538,"002067","Spuntini NV"," 191220-60092",11,19-12-2025," ","31002","Mini Bokkenpootjes 900g 40st",0.00,"VE",27.60,0.0,"",-  -,"AF"
256538,"002067","Spuntini NV"," 191220-60092",11,19-12-2025," ","03856","Bens Retail Achter ham Ontvet",30.00,"VE",4.81,0.0,"0000003856256538",02-01-2026,"AF"
256538,"002067","Spuntini NV"," 191220-60092",11,19-12-2025," ","08887","Gerookte spekreepjes 1kg vers",28.00,"KG",10.21,0.0,"0000008887256538",31-01-2026,"AF"
256538,"002067","Spuntini NV"," 191220-60092",11,19-12-2025," ","03412","Pesto spread verde 400g Gran T",6.00,"VE",7.18,0.0,"0000003412256538",08-03-2026,"AF"
256538,"002067","Spuntini NV"," 191220-60092",11,19-12-2025," ","20614","Beurre du Pays ongezouten bote",70.00,"VE",6.21,0.0,"0000020614256538",12-02-2026,"AF"
256538,"002067","Spuntini NV"," 191220-60092",11,19-12-2025," ","10915","Senses Zongedroogde tomaten op",10.00,"VE",7.54,0.0,"0000010915256538",18-02-2026,"AF"
256538,"002067","Spuntini NV"," 191220-60092",11,19-12-2025," ","03395","Feta kaas in kruidenolie 1 5kg",8.00,"VE",10.06,0.0,"0000003395256538",28-02-2026,"AF"
256538,"002067","Spuntini NV"," 191220-60092",11,19-12-2025," ","03890","Salami courant zonder look 2.5",11.36,"KG",7.35,0.0,"0000003890256538",03-02-2026,"AF"
256538,"002067","Spuntini NV"," 191220-60092",11,19-12-2025," ","","SALAMI COURANT = 5 STUKS !!!",0.00,"",0.00,0.0,"",-  -,"AF"
256538,"002067","Spuntini NV"," 191220-60092",11,19-12-2025," ","91890","Kaasblokjes Vepo 1kg",12.00,"KG",8.51,0.0,"0000091890256538",15-02-2026,"AF"
256538,"002067","Spuntini NV"," 191220-60092",11,19-12-2025," ","13750","Cocovite eieren gekookt gepeld",50.00,"VE",15.92,0.0,"0000013750256538",16-01-2026,"AF"
256538,"002067","Spuntini NV"," 191220-60092",11,19-12-2025," ","14183","Parmezaanse kaas mix geraspt p",0.00,"KG",7.80,0.0,"",-  -,"AF"
256538,"002067","Spuntini NV"," 191220-60092",11,19-12-2025," ","20615","Gekarnde boter 5kg",24.00,"VE",30.98,0.0,"0000020615256538",05-02-2026,"AF"
256538,"002067","Spuntini NV"," 191220-60092",11,19-12-2025," ","02770","De Notekraker olijven ontpit p",5.00,"VE",20.99,0.0,"0000002770256538",20-08-2026,"AF"
256538,"002067","Spuntini NV"," 191220-60092",11,19-12-2025," ","10025","Phase with butter flavour 3 7L",3.00,"VE",16.97,0.0,"0000010025256538",30-04-2026,"AF"
256538,"002067","Spuntini NV"," 191220-60092",11,19-12-2025," ","20125","Spuntini Breughelspekreepjes g",6.00,"VE",9.97,0.0,"0000020125256538",31-07-2026,"AF"
256538,"002067","Spuntini NV"," 191220-60092",11,19-12-2025," ","02699","Mexicano Baguette XL 15x135g",10.00,"KART",11.51,0.0,"0000002699256538",31-07-2026,"AF"
256538,"002067","Spuntini NV"," 191220-60092",11,19-12-2025," ","20273","Nibbly Hamburger 30x100gr ÿ10",30.00,"KART",8.35,0.0,"0000020273256538",28-08-2026,"AF"
256538,"002067","Spuntini NV"," 191220-60092",11,19-12-2025," ","25325","Nibbly Bouletten 24x140g",10.00,"KART",8.66,0.0,"0000025325256538",30-05-2026,"AF"
256538,"002067","Spuntini NV"," 191220-60092",11,19-12-2025," ","","Doorgeven NIBBLY",0.00,"",0.00,0.0,"0000000000256538",-  -,"AF"
256538,"002067","Spuntini NV"," 191220-60092",11,19-12-2025," ","","Afhaling morgen aub",0.00,"",0.00,0.0,"",-  -,"AF"
256538,"002067","Spuntini NV"," 191220-60092",11,19-12-2025," ","","Bedankt !!",0.00,"",0.00,0.0,"",-  -,"AF"
256538,"002067","Spuntini NV"," 191220-60092",11,19-12-2025," ","","",0.00,"",0.00,0.0,"",-  -,"AF"
256538,"002067","Spuntini NV"," 191220-60092",11,19-12-2025," ","10869","Pauwels mayo traiteur 9 5kg",2.00,"VE",20.13,0.0,"1111",31-08-2026,"AF"
256539,"002067","Spuntini NV"," 191220-60477",11,19-12-2025," ","","bestelbonnr: 238431",0.00,"",0.00,0.0,"",-  -,"AF"
256539,"002067","Spuntini NV"," 191220-60477",11,19-12-2025," ","","",0.00,"",0.00,0.0,"",-  -,"AF"
256539,"002067","Spuntini NV"," 191220-60477",11,19-12-2025," ","02695","Anco professional lasagne kook",1.00,"KART",12.33,0.0,"1111",31-07-2027,"AF"
256539,"002067","Spuntini NV"," 191220-60477",11,19-12-2025," ","90997","Mayonaise Resto Frit 10L",5.00,"KART",18.87,0.0,"1111",31-05-2026,"AF"
256539,"002067","Spuntini NV"," 191220-60477",11,19-12-2025," ","22219","Martini bellini (8%) 75cl",18.00,"VE",7.92,0.0,"1111",-  -,"AF"
256539,"002067","Spuntini NV"," 191220-60477",11,19-12-2025," ","02214","Eristoff vodka (37 5%) 1L",1.00,"VE",19.36,0.0,"1111",-  -,"AF"
